building_id,building_type,building_class,corner1_lat,corner1_lon,corner2_lat,corner2_lon,corner3_lat,corner3_lon,corner4_lat,corner4_lon,building_levels,building_material,building_height,building_use
995104819,yes,Single,41.949955,-88.743861,41.949955,-88.743722,41.950056,-88.743722,41.950056,-88.743861,,,,
995104820,residential,Multi,41.941476,-88.751376,41.941476,-88.751093,41.941571,-88.751093,41.941571,-88.751376,,,,
995104821,residential,Multi,41.950529,-88.744838,41.950529,-88.744662,41.950617,-88.744662,41.950617,-88.744838,,,,
995104822,yes,Single,41.942586,-88.749093,41.942586,-88.748865,41.942671,-88.748865,41.942671,-88.749093,,,,
995104823,residential,Multi,41.940743,-88.75598,41.940743,-88.755853,41.940894,-88.755853,41.940894,-88.75598,,,,
995104824,residential,Multi,41.941515,-88.750717,41.941515,-88.750401,41.941612,-88.750401,41.941612,-88.750717,,,,
995104825,residential,Multi,41.947398,-88.748057,41.947398,-88.747783,41.947621,-88.747783,41.947621,-88.748057,,,,
995104826,residential,Multi,41.948799,-88.750362,41.948799,-88.750105,41.948982,-88.750105,41.948982,-88.750362,,,,
995104827,yes,Single,41.951344,-88.740338,41.951344,-88.740036,41.951508,-88.740036,41.951508,-88.740338,,,,
995104828,yes,Single,41.939645,-88.7398,41.939645,-88.739704,41.939705,-88.739704,41.939705,-88.7398,,,,
995104829,residential,Multi,41.94884,-88.749062,41.94884,-88.748825,41.949088,-88.748825,41.949088,-88.749062,,,,
995104830,yes,Single,41.942083,-88.749245,41.942083,-88.749144,41.942161,-88.749144,41.942161,-88.749245,,,,
995104831,yes,Single,41.941101,-88.739289,41.941101,-88.739078,41.941246,-88.739078,41.941246,-88.739289,,,,
995104832,yes,Single,41.954949,-88.738672,41.954949,-88.738317,41.955155,-88.738317,41.955155,-88.738672,,,,
995104833,residential,Multi,41.951909,-88.750857,41.951909,-88.750611,41.952036,-88.750611,41.952036,-88.750857,,,,
995104834,residential,Multi,41.947842,-88.744951,41.947842,-88.74478,41.947984,-88.74478,41.947984,-88.744951,,,,
995104835,yes,Single,41.942228,-88.74704,41.942228,-88.746876,41.942344,-88.746876,41.942344,-88.74704,,,,
995104836,residential,Multi,41.951934,-88.752355,41.951934,-88.752132,41.952036,-88.752132,41.952036,-88.752355,,,,
995104837,residential,Multi,41.940981,-88.756024,41.940981,-88.755833,41.941143,-88.755833,41.941143,-88.756024,,,,
995104838,residential,Multi,41.943597,-88.750805,41.943597,-88.750589,41.943758,-88.750589,41.943758,-88.750805,,,,
995104839,residential,Multi,41.948517,-88.745832,41.948517,-88.745591,41.948701,-88.745591,41.948701,-88.745832,,,,
995104840,yes,Single,41.943424,-88.745785,41.943424,-88.745632,41.943547,-88.745632,41.943547,-88.745785,,,,
995104841,yes,Single,41.945558,-88.747897,41.945558,-88.747623,41.9457,-88.747623,41.9457,-88.747897,,,,
995104842,yes,Single,41.94304,-88.748616,41.94304,-88.748378,41.943178,-88.748378,41.943178,-88.748616,,,,
995104843,residential,Multi,41.95002,-88.748506,41.95002,-88.748278,41.950202,-88.748278,41.950202,-88.748506,,,,
995104844,yes,Single,41.94029,-88.739533,41.94029,-88.739296,41.940493,-88.739296,41.940493,-88.739533,,,,
995104845,residential,Multi,41.946254,-88.745814,41.946254,-88.745581,41.946403,-88.745581,41.946403,-88.745814,,,,
995104846,residential,Multi,41.940454,-88.75549,41.940454,-88.755308,41.94063,-88.755308,41.94063,-88.75549,,,,
995104847,residential,Multi,41.948713,-88.747204,41.948713,-88.74699,41.948882,-88.74699,41.948882,-88.747204,,,,
995104848,residential,Multi,41.944873,-88.754799,41.944873,-88.754549,41.945004,-88.754549,41.945004,-88.754799,,,,
995104849,yes,Single,41.939477,-88.741121,41.939477,-88.741006,41.939547,-88.741006,41.939547,-88.741121,,,,
995104850,residential,Multi,41.944124,-88.751021,41.944124,-88.75093,41.944188,-88.75093,41.944188,-88.751021,,,,
995104851,yes,Single,41.955198,-88.741536,41.955198,-88.741394,41.955434,-88.741394,41.955434,-88.741536,,,,
995104852,residential,Multi,41.949116,-88.756281,41.949116,-88.756082,41.949244,-88.756082,41.949244,-88.756281,,,,
995104853,yes,Single,41.945766,-88.745583,41.945766,-88.745435,41.945865,-88.745435,41.945865,-88.745583,,,,
995104855,residential,Multi,41.948454,-88.746538,41.948454,-88.74631,41.948658,-88.74631,41.948658,-88.746538,,,,
995104857,residential,Multi,41.951445,-88.748478,41.951445,-88.74821,41.951611,-88.74821,41.951611,-88.748478,,,,
995104858,residential,Multi,41.949567,-88.747345,41.949567,-88.747084,41.949796,-88.747084,41.949796,-88.747345,,,,
995104859,yes,Single,41.942166,-88.747434,41.942166,-88.747141,41.942269,-88.747141,41.942269,-88.747434,,,,
995104860,residential,Multi,41.951158,-88.752002,41.951158,-88.751881,41.95131,-88.751881,41.95131,-88.752002,,,,
995104861,residential,Multi,41.942289,-88.754422,41.942289,-88.754157,41.94239,-88.754157,41.94239,-88.754422,,,,
995104862,residential,Multi,41.949296,-88.748853,41.949296,-88.748598,41.949538,-88.748598,41.949538,-88.748853,,,,
995104863,residential,Multi,41.948188,-88.744694,41.948188,-88.744513,41.94835,-88.744513,41.94835,-88.744694,,,,
995104864,residential,Multi,41.947316,-88.748916,41.947316,-88.74865,41.947483,-88.74865,41.947483,-88.748916,,,,
995104865,residential,Multi,41.951968,-88.754474,41.951968,-88.754269,41.952097,-88.754269,41.952097,-88.754474,,,,
995104866,residential,Multi,41.941005,-88.752183,41.941005,-88.751948,41.941088,-88.751948,41.941088,-88.752183,,,,
995104867,residential,Multi,41.943433,-88.752168,41.943433,-88.751953,41.943544,-88.751953,41.943544,-88.752168,,,,
995104869,residential,Multi,41.941481,-88.754423,41.941481,-88.754201,41.941618,-88.754201,41.941618,-88.754423,,,,
995104870,yes,Single,41.951812,-88.743372,41.951812,-88.743195,41.951924,-88.743195,41.951924,-88.743372,,,,
995104871,yes,Single,41.952306,-88.743698,41.952306,-88.743514,41.952442,-88.743514,41.952442,-88.743698,,,,
995104872,yes,Single,41.952941,-88.741164,41.952941,-88.740876,41.95311,-88.740876,41.95311,-88.741164,,,,
995104873,residential,Multi,41.943351,-88.754072,41.943351,-88.753778,41.943527,-88.753778,41.943527,-88.754072,,,,
995104874,yes,Single,41.954115,-88.742357,41.954115,-88.742132,41.954282,-88.742132,41.954282,-88.742357,,,,
995104875,yes,Single,41.952688,-88.741868,41.952688,-88.741555,41.953009,-88.741555,41.953009,-88.741868,,,,
995104876,residential,Multi,41.940563,-88.753116,41.940563,-88.752839,41.940659,-88.752839,41.940659,-88.753116,,,,
995104877,residential,Multi,41.949638,-88.74444,41.949638,-88.744263,41.949745,-88.744263,41.949745,-88.74444,,,,
995104878,yes,Single,41.93989,-88.740229,41.93989,-88.740082,41.939978,-88.740082,41.939978,-88.740229,,,,
995104879,residential,Multi,41.951473,-88.751324,41.951473,-88.751102,41.9516,-88.751102,41.9516,-88.751324,,,,
995104880,residential,Multi,41.944015,-88.754854,41.944015,-88.754656,41.944203,-88.754656,41.944203,-88.754854,,,,
995104881,residential,Multi,41.949563,-88.756284,41.949563,-88.756033,41.949661,-88.756033,41.949661,-88.756284,,,,
995104882,residential,Multi,41.94705,-88.747053,41.94705,-88.746794,41.94718,-88.746794,41.94718,-88.747053,,,,
995104883,residential,Multi,41.947841,-88.745664,41.947841,-88.745421,41.948018,-88.745421,41.948018,-88.745664,,,,
995104884,yes,Single,41.943558,-88.747103,41.943558,-88.746887,41.943769,-88.746887,41.943769,-88.747103,,,,
995104885,residential,Multi,41.946101,-88.746773,41.946101,-88.746625,41.946324,-88.746625,41.946324,-88.746773,,,,
995104886,yes,Single,41.956338,-88.74005,41.956338,-88.73984,41.95655,-88.73984,41.95655,-88.74005,,,,
995104888,yes,Single,41.950839,-88.739627,41.950839,-88.739404,41.951069,-88.739404,41.951069,-88.739627,,,,
995104889,yes,Single,41.943384,-88.748551,41.943384,-88.748455,41.943453,-88.748455,41.943453,-88.748551,,,,
995104890,yes,Single,41.942162,-88.749057,41.942162,-88.748929,41.942263,-88.748929,41.942263,-88.749057,,,,
995104891,residential,Multi,41.949998,-88.744951,41.949998,-88.744834,41.950078,-88.744834,41.950078,-88.744951,,,,
995104892,residential,Multi,41.942829,-88.755376,41.942829,-88.7552,41.943035,-88.7552,41.943035,-88.755376,,,,
995104893,yes,Single,41.939693,-88.744338,41.939693,-88.744076,41.93988,-88.744076,41.93988,-88.744338,,,,
995104894,yes,Single,41.941531,-88.749358,41.941531,-88.74927,41.941629,-88.74927,41.941629,-88.749358,,,,
995104895,residential,Multi,41.940551,-88.752305,41.940551,-88.752109,41.940681,-88.752109,41.940681,-88.752305,,,,
995104896,residential,Multi,41.948068,-88.748288,41.948068,-88.748039,41.948331,-88.748039,41.948331,-88.748288,,,,
995104897,residential,Multi,41.952005,-88.756932,41.952005,-88.756673,41.952124,-88.756673,41.952124,-88.756932,,,,
995104898,yes,Single,41.950136,-88.741014,41.950136,-88.740803,41.950272,-88.740803,41.950272,-88.741014,,,,
995104899,residential,Multi,41.94955,-88.746466,41.94955,-88.746333,41.949796,-88.746333,41.949796,-88.746466,,,,
995104900,residential,Multi,41.940152,-88.753539,41.940152,-88.753324,41.940281,-88.753324,41.940281,-88.753539,,,,
995104901,yes,Single,41.955603,-88.738641,41.955603,-88.738473,41.95575,-88.738473,41.95575,-88.738641,,,,
995104902,yes,Single,41.953299,-88.739713,41.953299,-88.739503,41.953502,-88.739503,41.953502,-88.739713,,,,
995104903,residential,Multi,41.951952,-88.753557,41.951952,-88.753342,41.952104,-88.753342,41.952104,-88.753557,,,,
995104904,yes,Single,41.955292,-88.738224,41.955292,-88.737916,41.955518,-88.737916,41.955518,-88.738224,,,,
995104905,residential,Multi,41.946918,-88.744462,41.946918,-88.744243,41.947082,-88.744243,41.947082,-88.744462,,,,
995104906,residential,Multi,41.946103,-88.745638,41.946103,-88.745508,41.946204,-88.745508,41.946204,-88.745638,,,,
995104907,residential,Multi,41.947886,-88.744353,41.947886,-88.744053,41.948072,-88.744053,41.948072,-88.744353,,,,
995104908,residential,Multi,41.950912,-88.744974,41.950912,-88.744738,41.951042,-88.744738,41.951042,-88.744974,,,,
995104909,yes,Single,41.949511,-88.741802,41.949511,-88.741532,41.949672,-88.741532,41.949672,-88.741802,,,,
995104910,residential,Multi,41.950081,-88.745271,41.950081,-88.745101,41.95018,-88.745101,41.95018,-88.745271,,,,
995104911,yes,Single,41.943686,-88.74883,41.943686,-88.748721,41.943768,-88.748721,41.943768,-88.74883,,,,
995104912,residential,Multi,41.948053,-88.74546,41.948053,-88.745297,41.948186,-88.745297,41.948186,-88.74546,,,,
995104913,residential,Multi,41.941177,-88.756007,41.941177,-88.755855,41.941387,-88.755855,41.941387,-88.756007,,,,
995104914,residential,Multi,41.948182,-88.747573,41.948182,-88.747277,41.948373,-88.747277,41.948373,-88.747573,,,,
995104915,residential,Multi,41.940981,-88.753679,41.940981,-88.753439,41.941085,-88.753439,41.941085,-88.753679,,,,
995104916,yes,Single,41.950028,-88.740824,41.950028,-88.740628,41.950165,-88.740628,41.950165,-88.740824,,,,
995104917,yes,Single,41.950908,-88.741516,41.950908,-88.741322,41.951044,-88.741322,41.951044,-88.741516,,,,
995104918,yes,Single,41.956065,-88.740724,41.956065,-88.740495,41.956256,-88.740495,41.956256,-88.740724,,,,
995104919,residential,Multi,41.944017,-88.750008,41.944017,-88.749721,41.94423,-88.749721,41.94423,-88.750008,,,,
995104920,residential,Multi,41.950666,-88.744297,41.950666,-88.744202,41.950736,-88.744202,41.950736,-88.744297,,,,
995104921,residential,Multi,41.942379,-88.756017,41.942379,-88.755815,41.942562,-88.755815,41.942562,-88.756017,,,,
995104922,residential,Multi,41.940242,-88.755461,41.940242,-88.755232,41.940423,-88.755232,41.940423,-88.755461,,,,
995104923,residential,Multi,41.948671,-88.749765,41.948671,-88.749559,41.948851,-88.749559,41.948851,-88.749765,,,,
995104924,residential,Multi,41.949026,-88.753638,41.949026,-88.753413,41.949159,-88.753413,41.949159,-88.753638,,,,
995104925,yes,Single,41.950223,-88.741268,41.950223,-88.741007,41.950405,-88.741007,41.950405,-88.741268,,,,
995104926,yes,Single,41.944234,-88.748335,41.944234,-88.748105,41.944453,-88.748105,41.944453,-88.748335,,,,
995104927,yes,Single,41.943524,-88.747359,41.943524,-88.747089,41.943694,-88.747089,41.943694,-88.747359,,,,
995104928,residential,Multi,41.947484,-88.743073,41.947484,-88.742895,41.947614,-88.742895,41.947614,-88.743073,,,,
995104929,yes,Single,41.94927,-88.740892,41.94927,-88.740658,41.949447,-88.740658,41.949447,-88.740892,,,,
995104930,residential,Multi,41.949366,-88.74935,41.949366,-88.749132,41.949539,-88.749132,41.949539,-88.74935,,,,
995104931,residential,Multi,41.948954,-88.750271,41.948954,-88.750038,41.949193,-88.750038,41.949193,-88.750271,,,,
995104932,residential,Multi,41.948708,-88.745708,41.948708,-88.74551,41.948877,-88.74551,41.948877,-88.745708,,,,
995104933,yes,Single,41.939858,-88.741512,41.939858,-88.741337,41.93996,-88.741337,41.93996,-88.741512,,,,
995104934,residential,Multi,41.946204,-88.748554,41.946204,-88.748364,41.946372,-88.748364,41.946372,-88.748554,,,,
995104935,residential,Multi,41.950642,-88.753987,41.950642,-88.753794,41.950853,-88.753794,41.950853,-88.753987,,,,
995104936,yes,Single,41.939926,-88.739182,41.939926,-88.739082,41.939982,-88.739082,41.939982,-88.739182,,,,
995104937,residential,Multi,41.950425,-88.75217,41.950425,-88.751903,41.950607,-88.751903,41.950607,-88.75217,,,,
995104938,residential,Multi,41.941422,-88.75385,41.941422,-88.753601,41.941532,-88.753601,41.941532,-88.75385,,,,
995104939,yes,Single,41.94297,-88.74777,41.94297,-88.747561,41.943084,-88.747561,41.943084,-88.74777,,,,
995104941,residential,Multi,41.947451,-88.748723,41.947451,-88.74855,41.947612,-88.74855,41.947612,-88.748723,,,,
995104942,residential,Multi,41.941424,-88.75326,41.941424,-88.752974,41.94152,-88.752974,41.94152,-88.75326,,,,
995104943,yes,Single,41.939437,-88.738731,41.939437,-88.738499,41.939589,-88.738499,41.939589,-88.738731,,,,
995104944,residential,Multi,41.946356,-88.744202,41.946356,-88.744013,41.946495,-88.744013,41.946495,-88.744202,,,,
995104945,residential,Multi,41.950947,-88.755534,41.950947,-88.755323,41.951165,-88.755323,41.951165,-88.755534,,,,
995104946,residential,Multi,41.942783,-88.7548,41.942783,-88.754427,41.943061,-88.754427,41.943061,-88.7548,,,,
995104947,residential,Multi,41.949,-88.753923,41.949,-88.75372,41.949119,-88.75372,41.949119,-88.753923,,,,
995104948,yes,Single,41.943953,-88.748531,41.943953,-88.748386,41.944124,-88.748386,41.944124,-88.748531,,,,
995104949,residential,Multi,41.946539,-88.747217,41.946539,-88.747078,41.946676,-88.747078,41.946676,-88.747217,,,,
995104950,yes,Single,41.950917,-88.738898,41.950917,-88.738744,41.951049,-88.738744,41.951049,-88.738898,,,,
995104951,residential,Multi,41.94498,-88.750585,41.94498,-88.750358,41.945112,-88.750358,41.945112,-88.750585,,,,
995104952,yes,Single,41.939535,-88.742269,41.939535,-88.742041,41.939677,-88.742041,41.939677,-88.742269,,,,
995104953,yes,Single,41.949927,-88.741617,41.949927,-88.741396,41.950095,-88.741396,41.950095,-88.741617,,,,
995104954,yes,Single,41.943272,-88.749029,41.943272,-88.748945,41.943365,-88.748945,41.943365,-88.749029,,,,
995104955,residential,Multi,41.951947,-88.752955,41.951947,-88.752739,41.952069,-88.752739,41.952069,-88.752955,,,,
995104957,residential,Multi,41.951569,-88.74732,41.951569,-88.747068,41.951772,-88.747068,41.951772,-88.74732,,,,
995104958,residential,Multi,41.943384,-88.753071,41.943384,-88.752712,41.943514,-88.752712,41.943514,-88.753071,,,,
995104959,yes,Single,41.950735,-88.742227,41.950735,-88.741996,41.950946,-88.741996,41.950946,-88.742227,,,,
995104960,yes,Single,41.955253,-88.739271,41.955253,-88.738975,41.955425,-88.738975,41.955425,-88.739271,,,,
995104961,residential,Multi,41.947604,-88.749119,41.947604,-88.748956,41.947775,-88.748956,41.947775,-88.749119,,,,
995104962,residential,Multi,41.946791,-88.743584,41.946791,-88.743359,41.946973,-88.743359,41.946973,-88.743584,,,,
995104963,residential,Multi,41.947097,-88.742644,41.947097,-88.74241,41.947238,-88.74241,41.947238,-88.742644,,,,
995104964,yes,Single,41.941146,-88.738994,41.941146,-88.738723,41.9414,-88.738723,41.9414,-88.738994,,,,
995104965,residential,Multi,41.948763,-88.74437,41.948763,-88.744156,41.948908,-88.744156,41.948908,-88.74437,,,,
995104966,residential,Multi,41.949572,-88.754968,41.949572,-88.754739,41.949762,-88.754739,41.949762,-88.754968,,,,
995104967,residential,Multi,41.940478,-88.756118,41.940478,-88.75584,41.940679,-88.75584,41.940679,-88.756118,,,,
995104968,residential,Multi,41.95189,-88.749812,41.95189,-88.749563,41.951974,-88.749563,41.951974,-88.749812,,,,
995104969,residential,Multi,41.941544,-88.75468,41.941544,-88.754447,41.941689,-88.754447,41.941689,-88.75468,,,,
995104970,residential,Multi,41.9417,-88.754959,41.9417,-88.7547,41.941917,-88.7547,41.941917,-88.754959,,,,
995104971,residential,Multi,41.951185,-88.748641,41.951185,-88.748403,41.951347,-88.748403,41.951347,-88.748641,,,,
995104972,residential,Multi,41.949599,-88.744183,41.949599,-88.744023,41.949717,-88.744023,41.949717,-88.744183,,,,
995104973,yes,Single,41.952414,-88.740245,41.952414,-88.739906,41.952647,-88.739906,41.952647,-88.740245,,,,
995104974,yes,Single,41.942913,-88.749115,41.942913,-88.748892,41.943082,-88.748892,41.943082,-88.749115,,,,
995104975,residential,Multi,41.950715,-88.750161,41.950715,-88.749909,41.950851,-88.749909,41.950851,-88.750161,,,,
995104976,residential,Multi,41.948457,-88.748538,41.948457,-88.748356,41.948643,-88.748356,41.948643,-88.748538,,,,
995104977,yes,Single,41.950937,-88.740634,41.950937,-88.740384,41.951082,-88.740384,41.951082,-88.740634,,,,
995104978,residential,Multi,41.947734,-88.751073,41.947734,-88.750808,41.947997,-88.750808,41.947997,-88.751073,,,,
995104979,residential,Multi,41.942749,-88.754086,41.942749,-88.75377,41.942908,-88.75377,41.942908,-88.754086,,,,
995104980,yes,Single,41.942708,-88.749089,41.942708,-88.748927,41.942889,-88.748927,41.942889,-88.749089,,,,
995104981,residential,Multi,41.950629,-88.74905,41.950629,-88.748832,41.950806,-88.748832,41.950806,-88.74905,,,,
995104982,residential,Multi,41.947851,-88.747778,41.947851,-88.74754,41.947994,-88.74754,41.947994,-88.747778,,,,
995104983,residential,Multi,41.951895,-88.748172,41.951895,-88.74795,41.952007,-88.74795,41.952007,-88.748172,,,,
995104984,yes,Single,41.951137,-88.739612,41.951137,-88.739335,41.951324,-88.739335,41.951324,-88.739612,,,,
995104985,residential,Multi,41.943062,-88.749924,41.943062,-88.749553,41.943163,-88.749553,41.943163,-88.749924,,,,
995104986,yes,Single,41.9459,-88.745631,41.9459,-88.745467,41.946061,-88.745467,41.946061,-88.745631,,,,
995104987,residential,Multi,41.944579,-88.750739,41.944579,-88.75044,41.944684,-88.75044,41.944684,-88.750739,,,,
995104988,yes,Single,41.940661,-88.748271,41.940661,-88.747531,41.940926,-88.747531,41.940926,-88.748271,,,,
995104989,residential,Multi,41.944418,-88.752623,41.944418,-88.752308,41.944594,-88.752308,41.944594,-88.752623,,,,
995104990,yes,Single,41.953022,-88.741537,41.953022,-88.741228,41.953192,-88.741228,41.953192,-88.741537,,,,
995104991,yes,Single,41.942645,-88.746019,41.942645,-88.745843,41.942767,-88.745843,41.942767,-88.746019,,,,
995104992,residential,Multi,41.951042,-88.747184,41.951042,-88.746934,41.951209,-88.746934,41.951209,-88.747184,,,,
995104993,yes,Single,41.951057,-88.742962,41.951057,-88.742703,41.951217,-88.742703,41.951217,-88.742962,,,,
995104994,residential,Multi,41.940554,-88.752062,41.940554,-88.751857,41.940684,-88.751857,41.940684,-88.752062,,,,
995104995,yes,Single,41.942426,-88.746487,41.942426,-88.746234,41.942588,-88.746234,41.942588,-88.746487,,,,
995104997,yes,Single,41.939777,-88.738472,41.939777,-88.738327,41.939916,-88.738327,41.939916,-88.738472,,,,
995104998,yes,Single,41.939619,-88.738529,41.939619,-88.738412,41.93971,-88.738412,41.93971,-88.738529,,,,
995104999,yes,Single,41.949838,-88.743402,41.949838,-88.743165,41.949979,-88.743165,41.949979,-88.743402,,,,
995105000,yes,Single,41.950402,-88.743505,41.950402,-88.743271,41.950546,-88.743271,41.950546,-88.743505,,,,
995105002,yes,Single,41.952207,-88.740912,41.952207,-88.740646,41.952353,-88.740646,41.952353,-88.740912,,,,
995105003,yes,Single,41.942566,-88.748768,41.942566,-88.748419,41.942648,-88.748419,41.942648,-88.748768,,,,
995105004,residential,Multi,41.949342,-88.751681,41.949342,-88.75153,41.949482,-88.75153,41.949482,-88.751681,,,,
995105005,yes,Single,41.941327,-88.743994,41.941327,-88.743819,41.941473,-88.743819,41.941473,-88.743994,,,,
995105006,yes,Single,41.951383,-88.739047,41.951383,-88.738747,41.951608,-88.738747,41.951608,-88.739047,,,,
995105007,residential,Multi,41.951926,-88.752064,41.951926,-88.75182,41.952018,-88.75182,41.952018,-88.752064,,,,
995105008,yes,Single,41.950336,-88.741407,41.950336,-88.741203,41.950569,-88.741203,41.950569,-88.741407,,,,
995105009,residential,Multi,41.951914,-88.751465,41.951914,-88.751211,41.952003,-88.751211,41.952003,-88.751465,,,,
995105010,yes,Single,41.944586,-88.746432,41.944586,-88.746226,41.944671,-88.746226,41.944671,-88.746432,,,,
995105011,residential,Multi,41.944873,-88.754433,41.944873,-88.754139,41.944986,-88.754139,41.944986,-88.754433,,,,
995105012,residential,Multi,41.943639,-88.755372,41.943639,-88.755236,41.943774,-88.755236,41.943774,-88.755372,,,,
995105013,yes,Single,41.95434,-88.740169,41.95434,-88.739928,41.954506,-88.739928,41.954506,-88.740169,,,,
995105014,residential,Multi,41.947029,-88.745085,41.947029,-88.744935,41.94714,-88.744935,41.94714,-88.745085,,,,
995105015,yes,Single,41.95447,-88.741539,41.95447,-88.741306,41.954659,-88.741306,41.954659,-88.741539,,,,
995105016,residential,Multi,41.94959,-88.746037,41.94959,-88.745824,41.949707,-88.745824,41.949707,-88.746037,,,,
995105017,residential,Multi,41.94215,-88.755956,41.94215,-88.755828,41.942341,-88.755828,41.942341,-88.755956,,,,
995105018,residential,Multi,41.95192,-88.751123,41.95192,-88.750912,41.952005,-88.750912,41.952005,-88.751123,,,,
995105019,residential,Multi,41.948574,-88.744475,41.948574,-88.74424,41.948721,-88.74424,41.948721,-88.744475,,,,
995105020,residential,Multi,41.944843,-88.751743,41.944843,-88.751561,41.945067,-88.751561,41.945067,-88.751743,,,,
995105021,yes,Single,41.952688,-88.743534,41.952688,-88.743178,41.952866,-88.743178,41.952866,-88.743534,,,,
995105022,yes,Single,41.949757,-88.742225,41.949757,-88.742006,41.949903,-88.742006,41.949903,-88.742225,,,,
995105023,residential,Multi,41.950989,-88.752581,41.950989,-88.752458,41.951145,-88.752458,41.951145,-88.752581,,,,
995105024,residential,Multi,41.948245,-88.743318,41.948245,-88.743118,41.948406,-88.743118,41.948406,-88.743318,,,,
995105025,yes,Single,41.949891,-88.742471,41.949891,-88.742271,41.950027,-88.742271,41.950027,-88.742471,,,,
995105026,residential,Multi,41.949005,-88.754273,41.949005,-88.754063,41.949112,-88.754063,41.949112,-88.754273,,,,
995105027,residential,Multi,41.941848,-88.75426,41.941848,-88.753987,41.941953,-88.753987,41.941953,-88.75426,,,,
995105028,residential,Multi,41.948201,-88.745368,41.948201,-88.745215,41.948317,-88.745215,41.948317,-88.745368,,,,
995105029,yes,Single,41.949214,-88.742218,41.949214,-88.742026,41.949369,-88.742026,41.949369,-88.742218,,,,
995105030,residential,Multi,41.946896,-88.742811,41.946896,-88.742563,41.94707,-88.742563,41.94707,-88.742811,,,,
995105031,residential,Multi,41.949929,-88.756013,41.949929,-88.755773,41.9501,-88.755773,41.9501,-88.756013,,,,
995105032,yes,Single,41.944838,-88.744838,41.944838,-88.744681,41.944943,-88.744681,41.944943,-88.744838,,,,
995105033,residential,Multi,41.950765,-88.750454,41.950765,-88.75017,41.950947,-88.75017,41.950947,-88.750454,,,,
995105034,residential,Multi,41.948009,-88.750158,41.948009,-88.749951,41.948129,-88.749951,41.948129,-88.750158,,,,
995105035,residential,Multi,41.943405,-88.754748,41.943405,-88.754557,41.943647,-88.754557,41.943647,-88.754748,,,,
995105036,residential,Multi,41.94779,-88.747108,41.94779,-88.746918,41.94796,-88.746918,41.94796,-88.747108,,,,
995105037,yes,Single,41.956617,-88.738506,41.956617,-88.738389,41.95673,-88.738389,41.95673,-88.738506,,,,
995105040,yes,Single,41.952259,-88.739867,41.952259,-88.739677,41.952463,-88.739677,41.952463,-88.739867,,,,
995105041,yes,Single,41.952032,-88.742769,41.952032,-88.742598,41.952154,-88.742598,41.952154,-88.742769,,,,
995105042,yes,Single,41.950294,-88.740542,41.950294,-88.740408,41.950403,-88.740408,41.950403,-88.740542,,,,
995105043,yes,Single,41.950333,-88.742441,41.950333,-88.742185,41.950508,-88.742185,41.950508,-88.742441,,,,
995105044,residential,Multi,41.949574,-88.746222,41.949574,-88.74608,41.949676,-88.74608,41.949676,-88.746222,,,,
995105045,yes,Single,41.952338,-88.741184,41.952338,-88.740891,41.952584,-88.740891,41.952584,-88.741184,,,,
995105046,yes,Single,41.954446,-88.740517,41.954446,-88.740205,41.954583,-88.740205,41.954583,-88.740517,,,,
995105047,yes,Single,41.944137,-88.748925,41.944137,-88.748787,41.944251,-88.748787,41.944251,-88.748925,,,,
995105048,residential,Multi,41.949175,-88.749417,41.949175,-88.749194,41.949365,-88.749194,41.949365,-88.749417,,,,
995105049,residential,Multi,41.951503,-88.751045,41.951503,-88.750792,41.951599,-88.750792,41.951599,-88.751045,,,,
995105050,residential,Multi,41.951707,-88.745592,41.951707,-88.745392,41.951891,-88.745392,41.951891,-88.745592,,,,
995105051,yes,Single,41.950289,-88.743276,41.950289,-88.743077,41.950434,-88.743077,41.950434,-88.743276,,,,
995105052,residential,Multi,41.940596,-88.751138,41.940596,-88.750932,41.940776,-88.750932,41.940776,-88.751138,,,,
995105053,residential,Multi,41.950924,-88.744708,41.950924,-88.744552,41.951056,-88.744552,41.951056,-88.744708,,,,
995105054,yes,Single,41.945086,-88.745465,41.945086,-88.745303,41.945171,-88.745303,41.945171,-88.745465,,,,
995105055,residential,Multi,41.948304,-88.743993,41.948304,-88.743747,41.948502,-88.743747,41.948502,-88.743993,,,,
995105056,residential,Multi,41.947968,-88.746234,41.947968,-88.746047,41.948106,-88.746047,41.948106,-88.746234,,,,
995105057,residential,Multi,41.949096,-88.745551,41.949096,-88.745371,41.949258,-88.745371,41.949258,-88.745551,,,,
995105058,yes,Single,41.942769,-88.746999,41.942769,-88.746853,41.942866,-88.746853,41.942866,-88.746999,,,,
995105059,residential,Multi,41.944586,-88.749538,41.944586,-88.749309,41.944804,-88.749309,41.944804,-88.749538,,,,
995105060,yes,Single,41.944893,-88.748286,41.944893,-88.747859,41.945304,-88.747859,41.945304,-88.748286,,,,
995105061,residential,Multi,41.945015,-88.750036,41.945015,-88.749787,41.945114,-88.749787,41.945114,-88.750036,,,,
995105062,yes,Single,41.942974,-88.74799,41.942974,-88.747866,41.943059,-88.747866,41.943059,-88.74799,,,,
995105063,yes,Single,41.952604,-88.740394,41.952604,-88.740189,41.952742,-88.740189,41.952742,-88.740394,,,,
995105064,residential,Multi,41.944476,-88.751794,41.944476,-88.751499,41.944705,-88.751499,41.944705,-88.751794,,,,
995105065,residential,Multi,41.941817,-88.753258,41.941817,-88.75307,41.941952,-88.75307,41.941952,-88.753258,,,,
